,Postcode 1,Longitude,Latitude
,NW1 3QT,-0.142635,51.52839
,NW1 3RA,-0.140607,51.530768
,NW1 3RB,-0.140591,51.530093
,NW1 3RD,-0.141209,51.530498
,NW1 3RE,-0.141437,51.529837
,NW1 3RG,-0.141237,51.529539
,NW1 3RH,-0.141819,51.52933
,NW1 3RJ,-0.140122,51.529573
,NW1 3RL,-0.139904,51.529264
,NW1 3RN,-0.139975,51.528923
,NW1 3RP,-0.139039,51.529259
,NW1 3RR,-0.139197,51.52927
,NW1 3SA,-0.140969,51.531771
,NW1 3SB,-0.140783,51.5314
,NW1 3SD,-0.139737,51.53123
,NW1 3SE,-0.139203,51.530898
,NW1 3SG,-0.139621,51.530194
,NW1 3SH,-0.139054,51.529961
,NW1 3SJ,-0.139554,51.529708
,NW1 3SL,-0.139984,51.529778
,NW1 3SX,-0.143175,51.532481
,NW1 3SY,-0.1419,51.531579
,NW1 3TA,-0.142475,51.531274
,NW1 3TB,-0.141587,51.531134
,NW1 3TD,-0.142325,51.530705
,NW1 3TE,-0.141942,51.530546
,NW1 3TG,-0.141818,51.530058
,NW1 3TH,-0.141818,51.530058
,NW1 3TJ,-0.141501,51.530755
,NW1 3TZ,-0.13929,51.525234
,NW1 3UD,-0.13929,51.525234
,NW1 3UE,-0.13929,51.525234
,NW1 3UF,-0.13929,51.525234
,NW1 3UH,-0.13929,51.525234
,NW1 3UJ,-0.13929,51.525234
,NW1 3UL,-0.13929,51.525234
,NW1 3UN,-0.13929,51.525234
,NW1 3UP,-0.143626,51.525303
,NW1 3UR,-0.13929,51.525234
,NW1 3US,-0.139304,51.525235
,NW1 3UT,-0.143626,51.525303
,NW1 3UU,-0.143641,51.525294
,NW1 3UW,-0.13929,51.525234
,NW1 3WZ,-0.13543,51.530784
,NW1 3XB,-0.140824,51.525438
,NW1 3XY,-0.13543,51.530784
,NW1 3YZ,-0.13543,51.530784
,NW1 3ZH,-0.13543,51.530784
,NW1 4AA,-0.146448,51.534979
,NW1 4AB,-0.14678,51.534615
,NW1 4AD,-0.147011,51.53461
,NW1 4AE,-0.145753,51.53432
,NW1 4AF,-0.13543,51.530784
,NW1 4AG,-0.13543,51.530784
,NW1 4AH,-0.13543,51.530784
,NW1 4AJ,-0.13543,51.530784
,NW1 4AL,-0.144285,51.5332
,NW1 4AN,-0.14545,51.532553
,NW1 4AP,-0.145999,51.533946
,NW1 4AR,-0.145207,51.531083
,NW1 4AS,-0.144973,51.531529
,NW1 4AT,-0.14483,51.53114
,NW1 4AU,-0.143883,51.531746
,NW1 4AX,-0.143883,51.531746
,NW1 4AY,-0.13543,51.530784
,NW1 4AZ,-0.144285,51.5332
,NW1 4BA,-0.14316,51.530727
,NW1 4BB,-0.14316,51.530727
,NW1 4BD,-0.144369,51.530773
,NW1 4BE,-0.14348,51.530301
,NW1 4BF,-0.144832,51.53117
,NW1 4BG,-0.143926,51.530326
,NW1 4BT,-0.144581,51.527332
,NW1 4BU,-0.144751,51.528828
,NW1 4BX,-0.144011,51.529302
,NW1 4BY,-0.143513,51.530921
,NW1 4DA,-0.143513,51.530921
,NW1 4DB,-0.14348,51.530301
,NW1 4DD,-0.14348,51.530301
,NW1 4DE,-0.142422,51.529744
,NW1 4DF,-0.144451,51.524507
,NW1 4DH,-0.144038,51.529698
,NW1 4DJ,-0.143772,51.529939
,NW1 4DN,-0.13543,51.530784
,NW1 4DP,-0.13543,51.530784
,NW1 4DQ,-0.144389,51.531349
,NW1 4DR,-0.13543,51.530784
,NW1 4DS,-0.14495,51.524281
,NW1 4DT,-0.144511,51.525173
,NW1 4DX,-0.144523,51.525209
,NW1 4DY,-0.143373,51.525839
,NW1 4EA,-0.144058,51.526029
,NW1 4EB,-0.144538,51.52663
,NW1 4ED,-0.144553,51.526262
,NW1 4EE,-0.143735,51.526593
,NW1 4EG,-0.144024,51.527917
,NW1 4EH,-0.144024,51.527917
,NW1 4EJ,-0.144024,51.527917
,NW1 4EL,-0.144053,51.528979
,NW1 4EN,-0.143568,51.529214
,NW1 4EP,-0.144053,51.528979
,NW1 4ER,-0.13543,51.530784
,NW1 4ET,-0.13543,51.530784
,NW1 4EU,-0.13543,51.530784
,NW1 4EW,-0.13543,51.530784
,NW1 4EY,-0.13543,51.530784
,NW1 4EZ,-0.13543,51.530784
,NW1 4FA,-0.13543,51.530784
,NW1 4FB,-0.13543,51.530784
,NW1 4FD,-0.13543,51.530784
,NW1 4FE,-0.13543,51.530784
,NW1 4FF,-0.13543,51.530784
,NW1 4FG,-0.13543,51.530784
,NW1 4FH,-0.13543,51.530784
,NW1 4FJ,-0.13543,51.530784
,NW1 4FL,-0.13543,51.530784
,NW1 4FN,-0.13543,51.530784
,NW1 4FP,-0.13543,51.530784
,NW1 4FQ,-0.13543,51.530784
,NW1 4FR,-0.13543,51.530784
,NW1 4FS,-0.13543,51.530784
,NW1 4FT,-0.13543,51.530784
,NW1 4FU,-0.13543,51.530784
,NW1 4FW,-0.13543,51.530784
,NW1 4FX,-0.13543,51.530784
,NW1 4FY,-0.13543,51.530784
,NW1 4FZ,-0.13543,51.530784
,NW1 4GA,-0.13543,51.530784
,NW1 4GB,-0.13543,51.530784
,NW1 4GE,-0.13543,51.530784
,NW1 4GF,-0.13543,51.530784
,NW1 4GG,-0.13543,51.530784
,NW1 4GH,-0.13543,51.530784
,NW1 4GJ,-0.13543,51.530784
,NW1 4GL,-0.13543,51.530784
,NW1 4GN,-0.13543,51.530784
,NW1 4GP,-0.13543,51.530784
,NW1 4GQ,-0.13543,51.530784
,NW1 4GR,-0.13543,51.530784
,NW1 4GS,-0.13543,51.530784
,NW1 4GT,-0.13543,51.530784
,NW1 4GU,-0.13543,51.530784
,NW1 4GW,-0.13543,51.530784
,NW1 4GX,-0.13543,51.530784
,NW1 4GY,-0.13543,51.530784
,NW1 4GZ,-0.13543,51.530784
,NW1 4HA,-0.148036,51.535633
,NW1 4HD,-0.13543,51.530784
,NW1 4HE,-0.13543,51.530784
,NW1 4HF,-0.13543,51.530784
,NW1 4HG,-0.147257,51.534661
,NW1 4HH,-0.147154,51.533911
,NW1 4HJ,-0.146469,51.533037
,NW1 4HL,-0.13543,51.530784
,NW1 4HN,-0.145354,51.531382
,NW1 4HP,-0.146128,51.532204
,NW1 4HQ,-0.13543,51.530784
,NW1 4HR,-0.145793,51.532279
,NW1 4HS,-0.145675,51.531279
,NW1 4HT,-0.1461,51.532961
,NW1 4HU,-0.13543,51.530784
,NW1 4HW,-0.13543,51.530784
,NW1 4HX,-0.13543,51.530784
,NW1 4HZ,-0.13543,51.530784
,NW1 4JA,-0.13543,51.530784
,NW1 4JB,-0.13543,51.530784
,NW1 4JD,-0.13543,51.530784
,NW1 4JE,-0.144714,51.529753
,NW1 4JG,-0.144966,51.528148
,NW1 4JH,-0.144703,51.527541
,NW1 4JJ,-0.144934,51.527167
,NW1 4JL,-0.145286,51.527103
,NW1 4JN,-0.13543,51.530784
,NW1 4JP,-0.13543,51.530784
,NW1 4JQ,-0.13543,51.530784
,NW1 4JR,-0.13543,51.530784
,NW1 4JS,-0.13543,51.530784
,NW1 4JT,-0.13543,51.530784
,NW1 4JU,-0.13543,51.530784
,NW1 4JX,-0.145105,51.526504
,NW1 4JY,-0.13543,51.530784
,NW1 4JZ,-0.13543,51.530784
,NW1 4LA,-0.13543,51.530784
,NW1 4LB,-0.145116,51.525183
,NW1 4LD,-0.13543,51.530784
,NW1 4LE,-0.145006,51.525747
,NW1 4LF,-0.13543,51.530784
,NW1 4LG,-0.13543,51.530784
,NW1 4LH,-0.145319,51.524799
,NW1 4LN,-0.13543,51.530784
,NW1 4LP,-0.13543,51.530784
,NW1 4LQ,-0.13543,51.530784
,NW1 4LS,-0.13543,51.530784
,NW1 4LT,-0.13543,51.530784
,NW1 4LU,-0.13543,51.530784
,NW1 4LW,-0.13543,51.530784
,NW1 4LX,-0.13543,51.530784
,NW1 4LY,-0.13543,51.530784
,NW1 4LZ,-0.13543,51.530784
,NW1 4NA,-0.145709,51.530794
,NW1 4NB,-0.145092,51.530722
,NW1 4ND,-0.145235,51.529081
,NW1 4NE,-0.13543,51.530784
,NW1 4NF,-0.13543,51.530784
,NW1 4NG,-0.145245,51.528728
,NW1 4NH,-0.13543,51.530784
,NW1 4NJ,-0.13543,51.530784
,NW1 4NL,-0.145584,51.527926
,NW1 4NN,-0.13543,51.530784
,NW1 4NW,-0.13543,51.530784
,NW1 4PU,-0.13543,51.530784
,NW1 4PX,-0.13543,51.530784
,NW1 4PY,-0.13543,51.530784
,NW1 4PZ,-0.13543,51.530784
,NW1 4QF,-0.13543,51.530784
,NW1 4QN,-0.13543,51.530784
,NW1 4QQ,-0.13543,51.530784
,NW1 4QR,-0.13543,51.530784
,NW1 4QT,-0.13543,51.530784
,NW1 4QX,-0.13543,51.530784
,NW1 4QY,-0.13543,51.530784
,NW1 4QZ,-0.13543,51.530784
,NW1 4RA,-0.13543,51.530784
,NW1 4RE,-0.13543,51.530784
,NW1 4RQ,-0.13543,51.530784
,NW1 4RR,-0.13543,51.530784
,NW1 4RW,-0.13543,51.530784
,NW1 4SB,-0.13543,51.530784
,NW1 4SD,-0.13543,51.530784
,NW1 4SE,-0.13543,51.530784
,NW1 4SF,-0.13543,51.530784
,NW1 4SG,-0.13543,51.530784
,NW1 4SQ,-0.13543,51.530784
,NW1 4SR,-0.13543,51.530784
,NW1 4SS,-0.13543,51.530784
,NW1 4ST,-0.13543,51.530784
,NW1 4SU,-0.13543,51.530784
,NW1 4SW,-0.13543,51.530784
,NW1 4SX,-0.152257,51.536871
,NW1 4SZ,-0.13543,51.530784
,NW1 4TA,-0.13543,51.530784
,NW1 4TB,-0.13543,51.530784
,NW1 4TD,-0.13543,51.530784
,NW1 4TE,-0.13543,51.530784
,NW1 4TF,-0.13543,51.530784
,NW1 4TG,-0.13543,51.530784
,NW1 4TH,-0.13543,51.530784
,NW1 4TJ,-0.13543,51.530784
,NW1 4TL,-0.13543,51.530784
,NW1 4TN,-0.13543,51.530784
,NW1 4TP,-0.13543,51.530784
,NW1 4TQ,-0.13543,51.530784
,NW1 4TR,-0.13543,51.530784
,NW1 4TS,-0.13543,51.530784
,NW1 4TT,-0.13543,51.530784
,NW1 4TU,-0.13543,51.530784
,NW1 4TW,-0.13543,51.530784
,NW1 4TX,-0.13543,51.530784
,NW1 4TY,-0.13543,51.530784
,NW1 4TZ,-0.13543,51.530784
,NW1 4UA,-0.13543,51.530784
,NW1 4UB,-0.13543,51.530784
,NW1 4UD,-0.13543,51.530784
,NW1 4UE,-0.13543,51.530784
,NW1 4UF,-0.13543,51.530784
,NW1 4UG,-0.13543,51.530784
,NW1 4UH,-0.13543,51.530784
,NW1 4UJ,-0.13543,51.530784
,NW1 4UL,-0.13543,51.530784
,NW1 4UN,-0.13543,51.530784
,NW1 4UP,-0.13543,51.530784
,NW1 4UQ,-0.13543,51.530784
,NW1 4UR,-0.13543,51.530784
,NW1 4US,-0.13543,51.530784
,NW1 4UT,-0.13543,51.530784
,NW1 4UW,-0.13543,51.530784
,NW1 4UX,-0.13543,51.530784
,NW1 4UY,-0.13543,51.530784
,NW1 4UZ,-0.13543,51.530784
,NW1 4WB,-0.13543,51.530784
,NW1 4WD,-0.13543,51.530784
,NW1 4WE,-0.13543,51.530784
,NW1 4WF,-0.13543,51.530784
,NW1 4WG,-0.13543,51.530784
,NW1 4WH,-0.13543,51.530784
,NW1 4WL,-0.13543,51.530784
,NW1 4WN,-0.13543,51.530784
,NW1 4WP,-0.13543,51.530784
,NW1 4WQ,-0.13543,51.530784
,NW1 4WS,-0.13543,51.530784
,NW1 4WT,-0.13543,51.530784
,NW1 4WU,-0.13543,51.530784
,NW1 4WW,-0.13543,51.530784
,NW1 4WY,-0.13543,51.530784
,NW1 4XA,-0.13543,51.530784
,NW1 4XE,-0.13543,51.530784
,NW1 4XF,-0.13543,51.530784
,NW1 4XG,-0.13543,51.530784
,NW1 4XH,-0.13543,51.530784
,NW1 4XJ,-0.13543,51.530784
,NW1 4XL,-0.13543,51.530784
,NW1 4XN,-0.13543,51.530784
,NW1 4XP,-0.13543,51.530784
,NW1 4XQ,-0.13543,51.530784
,NW1 4XR,-0.13543,51.530784
,NW1 4XS,-0.13543,51.530784
,NW1 4XT,-0.13543,51.530784
,NW1 4XU,-0.13543,51.530784
,NW1 4XW,-0.13543,51.530784
,NW1 4XX,-0.13543,51.530784
,NW1 4XY,-0.13543,51.530784
,NW1 4XZ,-0.13543,51.530784
,NW1 4YE,-0.13543,51.530784
,NW1 4YF,-0.13543,51.530784
,NW1 4YG,-0.13543,51.530784
,NW1 4YH,-0.13543,51.530784
,NW1 4YL,-0.13543,51.530784
,NW1 4YN,-0.13543,51.530784
,NW1 4YQ,-0.13543,51.530784
,NW1 4YR,-0.13543,51.530784
,NW1 4YS,-0.13543,51.530784
,NW1 4YT,-0.13543,51.530784
,NW1 4YU,-0.13543,51.530784
,NW1 4YW,-0.13543,51.530784
,NW1 4YX,-0.13543,51.530784
,NW1 4YY,-0.13543,51.530784
,NW1 4YZ,-0.13543,51.530784
,NW1 4ZB,-0.13543,51.530784
,NW1 4ZF,-0.13543,51.530784
,NW1 4ZG,-0.13543,51.530784
,NW1 4ZH,-0.13543,51.530784
,NW1 4ZJ,-0.13543,51.530784
,NW1 4ZL,-0.13543,51.530784
,NW1 4ZN,-0.13543,51.530784
,NW1 4ZP,-0.13543,51.530784
,NW1 4ZR,-0.13543,51.530784
,NW1 4ZS,-0.13543,51.530784
,NW1 4ZT,-0.13543,51.530784
,NW1 4ZU,-0.13543,51.530784
,NW1 5WR,-0.13543,51.530784
,NW1 5ZB,-0.13543,51.530784
,NW1 6FB,-0.13543,51.530784
,NW1 6GG,-0.13543,51.530784
,NW1 6NL,-0.13543,51.530784
,NW1 6RZ,-0.13543,51.530784
,NW1 6WP,-0.13543,51.530784
,NW1 6YF,-0.13543,51.530784
,NW1 6ZX,-0.13543,51.530784
,NW1 7AA,-0.143913,51.538805
,NW1 7AB,-0.146813,51.536639
,NW1 7AE,-0.147356,51.536755
,NW1 7AH,-0.144687,51.538215
,NW1 7AN,-0.1457,51.537413
,NW1 7AT,-0.14747,51.537153
,NW1 7AU,-0.148081,51.537378
,NW1 7AW,-0.139618,51.533441
,NW1 7AX,-0.148849,51.537624
,NW1 7AY,-0.149363,51.5381
,NW1 7BA,-0.14975,51.538879
,NW1 7BB,-0.149597,51.539462
,NW1 7BF,-0.148392,51.540009
,NW1 7BG,-0.148935,51.538705
,NW1 7BH,-0.147948,51.537799
,NW1 7BJ,-0.148392,51.540009
,NW1 7BP,-0.143068,51.539026
,NW1 7BQ,-0.148399,51.538067
,NW1 7BS,-0.140371,51.535494
,NW1 7BT,-0.14329,51.539236
,NW1 7BU,-0.143974,51.540146
,NW1 7BW,-0.14471,51.540472
,NW1 7BX,-0.144835,51.54096
,NW1 7BY,-0.147448,51.540183
,NW1 7DB,-0.146896,51.539905
,NW1 7DE,-0.147628,51.540707
,NW1 7DH,-0.147468,51.53968
,NW1 7DJ,-0.147676,51.539872
,NW1 7DL,-0.146485,51.539394
,NW1 7DN,-0.140371,51.535494
,NW1 7DS,-0.145513,51.53812
,NW1 7DT,-0.147462,51.540174
,NW1 7DZ,-0.14711,51.541032
,NW1 7EA,-0.147535,51.538829
,NW1 7EB,-0.147189,51.539082
,NW1 7ED,-0.146812,51.538779
,NW1 7EE,-0.146546,51.538226
,NW1 7EG,-0.146088,51.538858
,NW1 7EJ,-0.139618,51.533441
,NW1 7EP,-0.14838,51.539245
,NW1 7ER,-0.140875,51.5348
,NW1 7ES,-0.141754,51.535875
,NW1 7ET,-0.143204,51.537436
,NW1 7EU,-0.146339,51.537288
,NW1 7EX,-0.1437,51.53802
,NW1 7EY,-0.144293,51.538676
,NW1 7FB,-0.139618,51.533441
,NW1 7FL,-0.13543,51.530784
,NW1 7HA,-0.14478,51.539125
,NW1 7HB,-0.145004,51.53929
,NW1 7HD,-0.145231,51.539716
,NW1 7HE,-0.144603,51.539913
,NW1 7HG,-0.144116,51.539843
,NW1 7HH,-0.144732,51.539592
,NW1 7HJ,-0.144139,51.539636
,NW1 7HL,-0.143902,51.538808
,NW1 7HP,-0.142951,51.537639
,NW1 7HS,-0.142829,51.53779
,NW1 7HT,-0.141998,51.536617
,NW1 7HU,-0.140741,51.535257
,NW1 7HW,-0.145666,51.540445
,NW1 7HX,-0.140239,51.534559
,NW1 7HY,-0.145092,51.540308
,NW1 7HZ,-0.13543,51.530784
,NW1 7JE,-0.139296,51.534982
,NW1 7JH,-0.139789,51.53562
,NW1 7JL,-0.140457,51.536215
,NW1 7JN,-0.141236,51.53691
,NW1 7JR,-0.14198,51.537491
,NW1 7JW,-0.142974,51.537792
,NW1 7JX,-0.142163,51.53786
,NW1 7JY,-0.142517,51.538453
,NW1 7JZ,-0.1411,51.536701
,NW1 7LD,-0.141626,51.536188
,NW1 7LE,-0.140965,51.536115
,NW1 7LG,-0.141181,51.535776
,NW1 7LH,-0.139823,51.535143
,NW1 7LL,-0.140579,51.534994
,NW1 7LN,-0.1401,51.534707
,NW1 7LR,-0.14135,51.536579
,NW1 7LU,-0.141958,51.534413
,NW1 7LX,-0.143091,51.535609
,NW1 7LY,-0.144085,51.536704
,NW1 7NA,-0.144154,51.536786
,NW1 7NB,-0.144542,51.537161
,NW1 7NE,-0.144083,51.537468
,NW1 7NH,-0.143032,51.536714
,NW1 7NL,-0.141623,51.536961
,NW1 7NN,-0.141673,51.5368
,NW1 7NP,-0.142528,51.536328
,NW1 7NR,-0.142637,51.5358
,NW1 7NU,-0.141461,51.534576
,NW1 7NW,-0.142433,51.536635
,NW1 7NY,-0.13543,51.530784
,NW1 7NZ,-0.141107,51.534058
,NW1 7PE,-0.147373,51.539525
,NW1 7PG,-0.143331,51.53858
,NW1 7PJ,-0.143066,51.539071
,NW1 7PN,-0.144198,51.538189
,NW1 7PP,-0.145434,51.537211
,NW1 7PS,-0.146397,51.536237
,NW1 7PU,-0.145199,51.536955
,NW1 7PX,-0.145935,51.535519
,NW1 7PY,-0.144768,51.534799
,NW1 7PZ,-0.144006,51.534041
,NW1 7QA,-0.142575,51.534486
,NW1 7QB,-0.14253,51.534946
,NW1 7QD,-0.142098,51.535224
,NW1 7QE,-0.141676,51.534966
,NW1 7QH,-0.143884,51.533131
,NW1 7QP,-0.139618,51.533441
,NW1 7QX,-0.139618,51.533441
,NW1 7QY,-0.139618,51.533441
,NW1 7RA,-0.14127,51.533233
,NW1 7RB,-0.139821,51.534478
,NW1 7RD,-0.140447,51.534326
,NW1 7RE,-0.140664,51.533952
,NW1 7RG,-0.140666,51.533214
,NW1 7RH,-0.140158,51.532586
,NW1 7RN,-0.139722,51.534782
,NW1 7RP,-0.141596,51.533807
,NW1 7RR,-0.142201,51.534176
,NW1 7RS,-0.143421,51.535308
,NW1 7RT,-0.144117,51.535913
,NW1 7RU,-0.145019,51.536062
,NW1 7RW,-0.141374,51.533531
,NW1 7RX,-0.143914,51.536287
,NW1 7RY,-0.144425,51.536502
,NW1 7SA,-0.145588,51.53662
,NW1 7SN,-0.147943,51.536864
,NW1 7SR,-0.150292,51.537593
,NW1 7SS,-0.1514,51.537296
,NW1 7ST,-0.153724,51.537602
,NW1 7SU,-0.154617,51.537976
,NW1 7SX,-0.154249,51.538528
,NW1 7SY,-0.153561,51.538058
,NW1 7TA,-0.153942,51.53792
,NW1 7TH,-0.148249,51.537129
,NW1 7TJ,-0.148693,51.537568
,NW1 7TL,-0.150412,51.537856
,NW1 7TN,-0.152286,51.537867
,NW1 7TP,-0.153034,51.537915
,NW1 7TR,-0.151289,51.538265
,NW1 7TS,-0.150804,51.538851
,NW1 7TT,-0.150223,51.539319
,NW1 7TU,-0.150493,51.538702
,NW1 7TX,-0.150355,51.538179
,NW1 7UD,-0.13543,51.530784
,NW1 7WT,-0.13543,51.530784
,NW1 7ZB,-0.13543,51.530784
,NW1 7ZH,-0.13543,51.530784
,NW1 7ZQ,-0.13543,51.530784
,NW1 7ZR,-0.13543,51.530784
,NW1 8AA,-0.149702,51.541219
,NW1 8AB,-0.145719,51.54155
,NW1 8AD,-0.153939,51.543343
,NW1 8AE,-0.153939,51.543343
,NW1 8AF,-0.146651,51.54133
,NW1 8AG,-0.146254,51.542241
,NW1 8AH,-0.147764,51.542337
,NW1 8AJ,-0.148274,51.542921
,NW1 8AL,-0.145866,51.541498
,NW1 8AN,-0.1499,51.543351
,NW1 8AP,-0.151074,51.543576
,NW1 8AQ,-0.153939,51.543343
,NW1 8AR,-0.151931,51.543779
,NW1 8AT,-0.153939,51.543343
,NW1 8AU,-0.151887,51.544156
,NW1 8AW,-0.153939,51.543343
,NW1 8AY,-0.152254,51.545402
,NW1 8BB,-0.153265,51.543685
,NW1 8BD,-0.155569,51.543314
,NW1 8BE,-0.155026,51.543282
,NW1 8BF,-0.146626,51.542394
,NW1 8BG,-0.14846,51.54296
,NW1 8BL,-0.15168,51.545348
,NW1 8BN,-0.150565,51.545466
,NW1 8BP,-0.150896,51.545111
,NW1 8BS,-0.150248,51.545092
,NW1 8BW,-0.150565,51.545466
,NW1 8BX,-0.145875,51.542325
,NW1 8BY,-0.146264,51.542691
,NW1 8DA,-0.146589,51.542849
,NW1 8DB,-0.146572,51.543281
,NW1 8DD,-0.145918,51.543396
,NW1 8DE,-0.145222,51.544545
,NW1 8DF,-0.148633,51.545804
,NW1 8DG,-0.146396,51.54406
,NW1 8DH,-0.14681,51.543455
,NW1 8DJ,-0.14718,51.543587
,NW1 8DN,-0.147916,51.543203
,NW1 8DP,-0.147044,51.544439
,NW1 8DQ,-0.148522,51.545344
,NW1 8DR,-0.146923,51.544923
,NW1 8DS,-0.147347,51.545505
,NW1 8DT,-0.147748,51.545206
,NW1 8DU,-0.148295,51.543829
,NW1 8DW,-0.14756,51.543818
,NW1 8DY,-0.147728,51.54463
,NW1 8DZ,-0.152056,51.541038
,NW1 8EA,-0.148141,51.544762
,NW1 8EB,-0.148281,51.544513
,NW1 8ED,-0.148841,51.543865
,NW1 8EE,-0.148621,51.543241
,NW1 8EH,-0.151312,51.543041
,NW1 8EQ,-0.152694,51.541309
,NW1 8ER,-0.148792,51.54339
,NW1 8ES,-0.149268,51.543287
,NW1 8ET,-0.149403,51.543523
,NW1 8EU,-0.149967,51.543838
,NW1 8EX,-0.149417,51.543883
,NW1 8EY,-0.148814,51.544179
,NW1 8EZ,-0.142746,51.540891
,NW1 8FE,-0.13543,51.530784
,NW1 8GE,-0.13543,51.530784
,NW1 8HA,-0.151915,51.542744
,NW1 8HB,-0.148787,51.540942
,NW1 8HD,-0.149637,51.545586
,NW1 8HE,-0.149594,51.544156
,NW1 8HF,-0.151723,51.544639
,NW1 8HG,-0.15026,51.544436
,NW1 8HH,-0.150987,51.543944
,NW1 8HJ,-0.151359,51.544022
,NW1 8HL,-0.150909,51.544806
,NW1 8HN,-0.150938,51.544429
,NW1 8HP,-0.150309,51.545021
,NW1 8HQ,-0.150382,51.542145
,NW1 8HR,-0.145541,51.543453
,NW1 8HS,-0.153401,51.541662
,NW1 8HX,-0.154117,51.54179
,NW1 8JA,-0.154907,51.542234
,NW1 8JB,-0.153259,51.541606
,NW1 8JD,-0.151736,51.540754
,NW1 8JH,-0.150829,51.540012
,NW1 8JJ,-0.152208,51.538711
,NW1 8JL,-0.1518,51.539173
,NW1 8JN,-0.152775,51.538612
,NW1 8JP,-0.154376,51.538961
,NW1 8JR,-0.152424,51.539074
,NW1 8JS,-0.151631,51.539799
,NW1 8JT,-0.150596,51.53972
,NW1 8LA,-0.154472,51.541562
,NW1 8LB,-0.152545,51.540722
,NW1 8LD,-0.151339,51.540244
,NW1 8LE,-0.151959,51.539876
,NW1 8LG,-0.152184,51.540033
,NW1 8LH,-0.152874,51.54008
,NW1 8LJ,-0.153264,51.54041
,NW1 8LL,-0.153746,51.540273
,NW1 8LN,-0.154625,51.540647
,NW1 8LP,-0.154793,51.540398
,NW1 8LS,-0.153958,51.540025
,NW1 8LT,-0.153899,51.539691
,NW1 8LY,-0.152855,51.53956
,NW1 8NA,-0.15386,51.539223
,NW1 8NB,-0.153107,51.53931
,NW1 8ND,-0.153814,51.538943
,NW1 8NE,-0.152522,51.539166
,NW1 8NH,-0.142564,51.539701
,NW1 8NJ,-0.142689,51.540539
,NW1 8NL,-0.142746,51.540891
,NW1 8NP,-0.143265,51.540899
,NW1 8NS,-0.143524,51.540571
,NW1 8NX,-0.142271,51.542286
,NW1 8NY,-0.142016,51.543253
,NW1 8NZ,-0.142981,51.541932
,NW1 8PA,-0.142159,51.543624
,NW1 8PB,-0.141726,51.544346
,NW1 8PD,-0.141943,51.545743
,NW1 8PF,-0.141453,51.543604
,NW1 8PG,-0.142878,51.545443
,NW1 8PH,-0.14271,51.545692
,NW1 8PJ,-0.140745,51.543656
,NW1 8PL,-0.143771,51.545475
,NW1 8PN,-0.144711,51.545409
,NW1 8PP,-0.142753,51.545324
,NW1 8PR,-0.14212,51.545011
,NW1 8PS,-0.142569,51.544899
,NW1 8PT,-0.143338,51.544785
,NW1 8PU,-0.143681,51.544853
,NW1 8PX,-0.143808,51.544568
,NW1 8PY,-0.143556,51.544033
,NW1 8QA,-0.143889,51.544011
,NW1 8QB,-0.143718,51.546428
,NW1 8QL,-0.142696,51.53929
,NW1 8QP,-0.142957,51.539692
,NW1 8QR,-0.143811,51.540611
,NW1 8QS,-0.144469,51.54108
,NW1 8QT,-0.14535,51.544676
,NW1 8QU,-0.14536,51.541942
,NW1 8QX,-0.145121,51.54208
,NW1 8QY,-0.143649,51.542092
,NW1 8RA,-0.144236,51.542644
,NW1 8RG,-0.145796,51.543196
,NW1 8RJ,-0.144005,51.543636
,NW1 8RL,-0.14274,51.543535
,NW1 8RN,-0.142634,51.543299
,NW1 8RP,-0.143382,51.542711
,NW1 8RS,-0.14384,51.543067
,NW1 8RT,-0.143924,51.54349
,NW1 8RU,-0.144604,51.542811
,NW1 8RW,-0.146052,51.54294
,NW1 8SE,-0.142119,51.543912
,NW1 8SG,-0.142488,51.544412
,NW1 8SJ,-0.144199,51.545959
,NW1 8SL,-0.144519,51.545874
,NW1 8SN,-0.145575,51.54545
,NW1 8SR,-0.145079,51.545955
,NW1 8SS,-0.146322,51.545875
,NW1 8SU,-0.146953,51.545607
,NW1 8SX,-0.146702,51.546106
,NW1 8SY,-0.146234,51.544489
,NW1 8TA,-0.145995,51.544692
,NW1 8TD,-0.145286,51.545122
,NW1 8TE,-0.144882,51.545106
,NW1 8TG,-0.144804,51.544898
,NW1 8TH,-0.14436,51.544469
,NW1 8TJ,-0.14461,51.544706
,NW1 8TL,-0.144776,51.544538
,NW1 8TN,-0.155179,51.539783
,NW1 8TP,-0.15478,51.539669
,NW1 8TR,-0.154442,51.539457
,NW1 8TT,-0.143666,51.541337
,NW1 8TU,-0.153672,51.540668
,NW1 8TX,-0.154053,51.540872
,NW1 8TY,-0.155074,51.539872
,NW1 8UA,-0.156027,51.5395
,NW1 8UB,-0.156027,51.5395
,NW1 8UD,-0.156024,51.539194
,NW1 8UE,-0.156504,51.539462
,NW1 8UG,-0.157019,51.53992
,NW1 8UR,-0.156322,51.542184
,NW1 8UT,-0.156912,51.541843
,NW1 8UU,-0.157619,51.541494
,NW1 8UY,-0.157376,51.541445
,NW1 8WA,-0.13543,51.530784
,NW1 8WP,-0.13543,51.530784
,NW1 8WR,-0.13543,51.530784
,NW1 8XB,-0.157923,51.541094
,NW1 8XD,-0.157745,51.540858
,NW1 8XE,-0.158193,51.540856
,NW1 8XH,-0.15832,51.540552
,NW1 8XJ,-0.158423,51.5405
,NW1 8XL,-0.157262,51.540697
,NW1 8XN,-0.156696,51.541489
,NW1 8XP,-0.155661,51.542129
